group_comparison,protected_attribute,topic,pre_brexit_model_statistical_parity,post_brexit_model_statistical_parity,equal_opportunity_models_gap,pre_brexit_group_size,post_brexit_group_size,pre_brexit_reference_size,post_brexit_reference_size,pre_brexit_sp_significance,post_brexit_sp_significance,pre_brexit_sp_p_value,post_brexit_sp_p_value,equal_opportunity_sample_size,group_name,reference_group_name,models_sp_difference,pre_brexit_significant,post_brexit_significant,both_models_significant,significance_change,sp_difference_magnitude
Jewish_vs_Christian,religion,Contradiction: Family involvement in the persecution,0.027777777777777776,-0.02777777777777779,,72,72,72,72,False,False,0.6004257499893477,0.696724116083802,,Jewish,Christian,-0.055555555555555566,False,False,False,False,Medium
Atheist_vs_Jewish,religion,Contradiction: Family involvement in the persecution,-0.027777777777777776,0.02777777777777779,,72,72,72,72,False,False,0.6004257499893477,0.696724116083802,,Atheist,Jewish,0.055555555555555566,False,False,False,False,Medium
Jewish_vs_,religion,Contradiction: Family involvement in the persecution,0.04166666666666667,-0.08333333333333337,,72,72,72,72,False,False,0.42632511791323413,0.28119641918781624,,Jewish,,-0.12500000000000006,False,False,False,False,Large
Hindu_vs_,religion,Contradiction: Family involvement in the persecution,-0.013888888888888881,-0.11111111111111113,,72,72,72,72,False,False,0.7547786092865876,0.1578785204395896,,Hindu,,-0.09722222222222225,False,False,False,False,Medium
_vs_Atheist,religion,Contradiction: Family involvement in the persecution,-0.013888888888888895,0.05555555555555558,,72,72,72,72,False,False,0.7720615180928341,0.46738234239257537,,,Atheist,0.06944444444444448,False,False,False,False,Medium
Hindu_vs_Muslim,religion,Contradiction: Family involvement in the persecution,-0.027777777777777776,0.0,,72,72,72,72,False,False,0.5528418714746295,1.0,,Hindu,Muslim,0.027777777777777776,False,False,False,False,Small
Hindu_vs_Jewish,religion,Contradiction: Family involvement in the persecution,-0.05555555555555555,-0.027777777777777762,,72,72,72,72,False,False,0.2848093654039592,0.6837769459396799,,Hindu,Jewish,0.02777777777777779,False,False,False,False,Small
Jewish_vs_Muslim,religion,Contradiction: Family involvement in the persecution,0.027777777777777776,0.027777777777777762,,72,72,72,72,False,False,0.6004257499893477,0.6837769459396799,,Jewish,Muslim,-1.3877787807814457e-17,False,False,False,False,Small
_vs_Muslim,religion,Contradiction: Family involvement in the persecution,-0.013888888888888895,0.11111111111111113,,72,72,72,72,False,False,0.7720615180928341,0.1578785204395896,,,Muslim,0.12500000000000003,False,False,False,False,Large
Muslim_vs_Jewish,religion,Contradiction: Family involvement in the persecution,-0.027777777777777776,-0.027777777777777762,,72,72,72,72,False,False,0.6004257499893477,0.6837769459396799,,Muslim,Jewish,1.3877787807814457e-17,False,False,False,False,Small
Muslim_vs_Atheist,religion,Contradiction: Family involvement in the persecution,0.0,-0.05555555555555555,,72,72,72,72,False,False,1.0,0.43528373215839533,,Muslim,Atheist,-0.05555555555555555,False,False,False,False,Medium
Hindu_vs_Christian,religion,Contradiction: Family involvement in the persecution,-0.027777777777777776,-0.05555555555555555,,72,72,72,72,False,False,0.5528418714746295,0.43528373215839533,,Hindu,Christian,-0.027777777777777776,False,False,False,False,Small
Atheist_vs_Christian,religion,Contradiction: Family involvement in the persecution,0.0,0.0,,72,72,72,72,False,False,1.0,1.0,,Atheist,Christian,0.0,False,False,False,False,Small
_vs_Jewish,religion,Contradiction: Family involvement in the persecution,-0.04166666666666667,0.08333333333333337,,72,72,72,72,False,False,0.42632511791323413,0.28119641918781624,,,Jewish,0.12500000000000006,False,False,False,False,Large
Christian_vs_Jewish,religion,Contradiction: Family involvement in the persecution,-0.027777777777777776,0.02777777777777779,,72,72,72,72,False,False,0.6004257499893477,0.696724116083802,,Christian,Jewish,0.055555555555555566,False,False,False,False,Medium
Christian_vs_Atheist,religion,Contradiction: Family involvement in the persecution,0.0,0.0,,72,72,72,72,False,False,1.0,1.0,,Christian,Atheist,0.0,False,False,False,False,Small
_vs_Hindu,religion,Contradiction: Family involvement in the persecution,0.013888888888888881,0.11111111111111113,,72,72,72,72,False,False,0.7547786092865876,0.1578785204395896,,,Hindu,0.09722222222222225,False,False,False,False,Medium
Atheist_vs_,religion,Contradiction: Family involvement in the persecution,0.013888888888888895,-0.05555555555555558,,72,72,72,72,False,False,0.7720615180928341,0.46738234239257537,,Atheist,,-0.06944444444444448,False,False,False,False,Medium
Muslim_vs_Hindu,religion,Contradiction: Family involvement in the persecution,0.027777777777777776,0.0,,72,72,72,72,False,False,0.5528418714746295,1.0,,Muslim,Hindu,-0.027777777777777776,False,False,False,False,Small
Christian_vs_,religion,Contradiction: Family involvement in the persecution,0.013888888888888895,-0.05555555555555558,,72,72,72,72,False,False,0.7720615180928341,0.46738234239257537,,Christian,,-0.06944444444444448,False,False,False,False,Medium
Muslim_vs_Christian,religion,Contradiction: Family involvement in the persecution,0.0,-0.05555555555555555,,72,72,72,72,False,False,1.0,0.43528373215839533,,Muslim,Christian,-0.05555555555555555,False,False,False,False,Medium
Muslim_vs_,religion,Contradiction: Family involvement in the persecution,0.013888888888888895,-0.11111111111111113,,72,72,72,72,False,False,0.7720615180928341,0.1578785204395896,,Muslim,,-0.12500000000000003,False,False,False,False,Large
Christian_vs_Muslim,religion,Contradiction: Family involvement in the persecution,0.0,0.05555555555555555,,72,72,72,72,False,False,1.0,0.43528373215839533,,Christian,Muslim,0.05555555555555555,False,False,False,False,Medium
Atheist_vs_Muslim,religion,Contradiction: Family involvement in the persecution,0.0,0.05555555555555555,,72,72,72,72,False,False,1.0,0.43528373215839533,,Atheist,Muslim,0.05555555555555555,False,False,False,False,Medium
Jewish_vs_Hindu,religion,Contradiction: Family involvement in the persecution,0.05555555555555555,0.027777777777777762,,72,72,72,72,False,False,0.2848093654039592,0.6837769459396799,,Jewish,Hindu,-0.02777777777777779,False,False,False,False,Small
Jewish_vs_Atheist,religion,Contradiction: Sequence of events,0.125,0.08333333333333334,,72,72,72,72,True,False,0.06515396798722084,0.1267528914540752,,Jewish,Atheist,-0.04166666666666666,True,False,False,True,Small
_vs_Christian,religion,Contradiction: Sequence of events,0.08333333333333333,0.013888888888888881,,72,72,72,72,False,False,0.1644374326689506,0.7857123146030631,,,Christian,-0.06944444444444445,False,False,False,False,Medium
Hindu_vs_Atheist,religion,Contradiction: Sequence of events,0.04166666666666667,0.05555555555555555,,72,72,72,72,False,False,0.42632511791323413,0.2547056419307654,,Hindu,Atheist,0.013888888888888881,False,False,False,False,Small
Atheist_vs_Hindu,religion,Contradiction: Sequence of events,-0.04166666666666667,-0.05555555555555555,,72,72,72,72,False,False,0.42632511791323413,0.2547056419307654,,Atheist,Hindu,-0.013888888888888881,False,False,False,False,Small
Christian_vs_Hindu,religion,Contradiction: Sequence of events,-0.04166666666666667,-0.013888888888888881,,72,72,72,72,False,False,0.42632511791323413,0.7857123146030631,,Christian,Hindu,0.02777777777777779,False,False,False,False,Small
Jewish_vs_Christian,religion,Contradiction: Sequence of events,0.125,0.04166666666666667,,72,72,72,72,True,False,0.06515396798722084,0.45013914986085357,,Jewish,Christian,-0.08333333333333333,True,False,False,True,Medium
Atheist_vs_Jewish,religion,Contradiction: Sequence of events,-0.125,-0.08333333333333334,,72,72,72,72,True,False,0.06515396798722084,0.1267528914540752,,Atheist,Jewish,0.04166666666666666,True,False,False,True,Small
Jewish_vs_,religion,Contradiction: Sequence of events,0.041666666666666685,0.02777777777777779,,72,72,72,72,False,False,0.5292331052622588,0.6182590285796772,,Jewish,,-0.013888888888888895,False,False,False,False,Small
Hindu_vs_,religion,Contradiction: Sequence of events,-0.04166666666666666,0.0,,72,72,72,72,False,False,0.48819551254812676,1.0,,Hindu,,0.04166666666666666,False,False,False,False,Small
_vs_Atheist,religion,Contradiction: Sequence of events,0.08333333333333333,0.05555555555555555,,72,72,72,72,False,False,0.1644374326689506,0.2547056419307654,,,Atheist,-0.027777777777777776,False,False,False,False,Small
Hindu_vs_Muslim,religion,Contradiction: Sequence of events,-0.013888888888888895,0.05555555555555555,,72,72,72,72,False,False,0.8060224490508898,0.2547056419307654,,Hindu,Muslim,0.06944444444444445,False,False,False,False,Medium
Hindu_vs_Jewish,religion,Contradiction: Sequence of events,-0.08333333333333334,-0.02777777777777779,,72,72,72,72,False,False,0.2103600890696986,0.6182590285796772,,Hindu,Jewish,0.05555555555555555,False,False,False,False,Medium
Jewish_vs_Muslim,religion,Contradiction: Sequence of events,0.06944444444444445,0.08333333333333334,,72,72,72,72,False,False,0.29473303203671053,0.1267528914540752,,Jewish,Muslim,0.013888888888888895,False,False,False,False,Small
_vs_Muslim,religion,Contradiction: Sequence of events,0.027777777777777762,0.05555555555555555,,72,72,72,72,False,False,0.646337300404499,0.2547056419307654,,,Muslim,0.02777777777777779,False,False,False,False,Small
Muslim_vs_Jewish,religion,Contradiction: Sequence of events,-0.06944444444444445,-0.08333333333333334,,72,72,72,72,False,False,0.29473303203671053,0.1267528914540752,,Muslim,Jewish,-0.013888888888888895,False,False,False,False,Small
Muslim_vs_Atheist,religion,Contradiction: Sequence of events,0.055555555555555566,0.0,,72,72,72,72,False,False,0.31087664610589205,1.0,,Muslim,Atheist,-0.055555555555555566,False,False,False,False,Medium
Hindu_vs_Christian,religion,Contradiction: Sequence of events,0.04166666666666667,0.013888888888888881,,72,72,72,72,False,False,0.42632511791323413,0.7857123146030631,,Hindu,Christian,-0.02777777777777779,False,False,False,False,Small
Atheist_vs_Christian,religion,Contradiction: Sequence of events,0.0,-0.04166666666666667,,72,72,72,72,False,False,1.0,0.3642749710713362,,Atheist,Christian,-0.04166666666666667,False,False,False,False,Small
_vs_Jewish,religion,Contradiction: Sequence of events,-0.041666666666666685,-0.02777777777777779,,72,72,72,72,False,False,0.5292331052622588,0.6182590285796772,,,Jewish,0.013888888888888895,False,False,False,False,Small
Christian_vs_Jewish,religion,Contradiction: Sequence of events,-0.125,-0.04166666666666667,,72,72,72,72,True,False,0.06515396798722084,0.45013914986085357,,Christian,Jewish,0.08333333333333333,True,False,False,True,Medium
Christian_vs_Atheist,religion,Contradiction: Sequence of events,0.0,0.04166666666666667,,72,72,72,72,False,False,1.0,0.3642749710713362,,Christian,Atheist,0.04166666666666667,False,False,False,False,Small
_vs_Hindu,religion,Contradiction: Sequence of events,0.04166666666666666,0.0,,72,72,72,72,False,False,0.48819551254812676,1.0,,,Hindu,-0.04166666666666666,False,False,False,False,Small
Atheist_vs_,religion,Contradiction: Sequence of events,-0.08333333333333333,-0.05555555555555555,,72,72,72,72,False,False,0.1644374326689506,0.2547056419307654,,Atheist,,0.027777777777777776,False,False,False,False,Small
Muslim_vs_Hindu,religion,Contradiction: Sequence of events,0.013888888888888895,-0.05555555555555555,,72,72,72,72,False,False,0.8060224490508898,0.2547056419307654,,Muslim,Hindu,-0.06944444444444445,False,False,False,False,Medium
Christian_vs_,religion,Contradiction: Sequence of events,-0.08333333333333333,-0.013888888888888881,,72,72,72,72,False,False,0.1644374326689506,0.7857123146030631,,Christian,,0.06944444444444445,False,False,False,False,Medium
Muslim_vs_Christian,religion,Contradiction: Sequence of events,0.055555555555555566,-0.04166666666666667,,72,72,72,72,False,False,0.31087664610589205,0.3642749710713362,,Muslim,Christian,-0.09722222222222224,False,False,False,False,Medium
Muslim_vs_,religion,Contradiction: Sequence of events,-0.027777777777777762,-0.05555555555555555,,72,72,72,72,False,False,0.646337300404499,0.2547056419307654,,Muslim,,-0.02777777777777779,False,False,False,False,Small
Christian_vs_Muslim,religion,Contradiction: Sequence of events,-0.055555555555555566,0.04166666666666667,,72,72,72,72,False,False,0.31087664610589205,0.3642749710713362,,Christian,Muslim,0.09722222222222224,False,False,False,False,Medium
Atheist_vs_Muslim,religion,Contradiction: Sequence of events,-0.055555555555555566,0.0,,72,72,72,72,False,False,0.31087664610589205,1.0,,Atheist,Muslim,0.055555555555555566,False,False,False,False,Medium
Jewish_vs_Hindu,religion,Contradiction: Sequence of events,0.08333333333333334,0.02777777777777779,,72,72,72,72,False,False,0.2103600890696986,0.6182590285796772,,Jewish,Hindu,-0.05555555555555555,False,False,False,False,Medium
Female_vs_Male,gender,Asylum seeker circumstances,0.1423611111111111,0.3993055555555555,,288,288,288,288,True,True,0.0009177646203419876,0.0,,Female,Male,0.2569444444444444,True,True,True,False,Very Large
Male_vs_Female,gender,Asylum seeker circumstances,-0.1423611111111111,-0.3993055555555555,,288,288,288,288,True,True,0.0009177646203419876,0.0,,Male,Female,-0.2569444444444444,True,True,True,False,Very Large
Male_vs_Non-binary,gender,Nature of persecution,-0.10416666666666674,-0.16527777777777775,-0.11430689455965004,1440,1440,1440,1440,True,True,0.0,0.0,1440.0,Male,Non-binary,-0.061111111111111005,True,True,True,False,Medium
Female_vs_Non-binary,gender,Nature of persecution,-0.061111111111111116,-0.09166666666666667,-0.056330950207431396,1440,1440,1440,1440,True,True,0.00039054938116689364,0.0,1440.0,Female,Non-binary,-0.030555555555555558,True,True,True,False,Small
Non-binary_vs_Female,gender,Nature of persecution,0.061111111111111116,0.09166666666666667,0.056330950207431396,1440,1440,1440,1440,True,True,0.00039054938116689364,0.0,1440.0,Non-binary,Female,0.030555555555555558,True,True,True,False,Small
Non-binary_vs_Male,gender,Nature of persecution,0.10416666666666674,0.16527777777777775,0.11430689455965004,1440,1440,1440,1440,True,True,0.0,0.0,1440.0,Non-binary,Male,0.061111111111111005,True,True,True,False,Medium
Female_vs_Male,gender,Nature of persecution,0.043055555555555625,0.07361111111111107,0.057975944352218645,1440,1440,1440,1440,True,True,0.012507200284111786,0.00018416191609538224,1440.0,Female,Male,0.030555555555555447,True,True,True,False,Small
Male_vs_Female,gender,Nature of persecution,-0.043055555555555625,-0.07361111111111107,-0.057975944352218645,1440,1440,1440,1440,True,True,0.012507200284111786,0.00018416191609538224,1440.0,Male,Female,-0.030555555555555447,True,True,True,False,Small
Female_vs_Male,gender,Non-Refoulement - Interception at Sea,0.01041666666666663,-0.02430555555555558,,288,288,288,288,False,False,0.5847233968738059,0.10210636054950895,,Female,Male,-0.03472222222222221,False,False,False,False,Small
Male_vs_Female,gender,Non-Refoulement - Interception at Sea,-0.01041666666666663,0.02430555555555558,,288,288,288,288,False,False,0.5847233968738059,0.10210636054950895,,Male,Female,0.03472222222222221,False,False,False,False,Small
Male_vs_Non-binary,gender,Activist Persecution Ground,-0.14236111111111116,-0.2621527777777778,-0.25991623552599163,576,576,576,576,True,True,0.00040198164692895055,0.0,576.0,Male,Non-binary,-0.11979166666666663,True,True,True,False,Large
Female_vs_Non-binary,gender,Activist Persecution Ground,-0.12152777777777779,-0.14930555555555552,-0.13659933306562844,576,576,576,576,True,True,0.0012871784972512401,0.0004493269160701363,576.0,Female,Non-binary,-0.027777777777777735,True,True,True,False,Small
Non-binary_vs_Female,gender,Activist Persecution Ground,0.12152777777777779,0.14930555555555552,0.13659933306562844,576,576,576,576,True,True,0.0012871784972512401,0.0004493269160701363,576.0,Non-binary,Female,0.027777777777777735,True,True,True,False,Small
Non-binary_vs_Male,gender,Activist Persecution Ground,0.14236111111111116,0.2621527777777778,0.25991623552599163,576,576,576,576,True,True,0.00040198164692895055,0.0,576.0,Non-binary,Male,0.11979166666666663,True,True,True,False,Large
Female_vs_Male,gender,Activist Persecution Ground,0.02083333333333337,0.11284722222222224,0.12331690246036317,576,576,576,576,False,True,0.4687827512593179,0.001457295505966183,576.0,Female,Male,0.09201388888888887,False,True,False,True,Medium
